gene,variance_2d_tpm,present_in_v3_candidate_features,selected_top_250
ZNF99,2.4043283953866483,False,False
OSBPL10,2.403974818401937,False,False
PIP,2.4035031155326294,False,False
INHA,2.4025136119591535,False,False
LOC100507050,2.401077786550631,False,False
ESYT3,2.4006250511749774,False,False
PGLYRP1,2.396178779637622,False,False
SLC46A3,2.3942894462575004,False,False
TFAP2C,2.3933751184335197,True,False
ZNF573,2.392369529541121,False,False
HAVCR1,2.391666280661122,False,False
CCDC122,2.389040619480413,False,False
ARSJ,2.3863523084301272,False,False
HPDL,2.3829156572036823,False,False
CILP,2.3750052315448413,False,False
OLR1,2.3747006679065628,False,False
TGM1,2.3723514896304874,False,False
EHF,2.371675718496685,False,False
KRT14,2.366561130411389,False,False
C1orf182,2.3659387631446585,False,False
BIN2,2.365697172801816,False,False
LETM2,2.3628205126855457,False,False
SPINK2,2.3614400252658165,False,False
SLC27A2,2.3584469575744818,False,False
CD300A,2.3573972938671908,False,False
LYN,2.3563479945257395,True,False
DDX60L,2.3562489414090373,False,False
VDR,2.3549144962627646,False,False
BMP2,2.353288617515294,False,False
RTDR1,2.338821599934496,True,False
TAL2,2.3374902808482765,False,False
TNMD,2.3372653168169752,False,False
IRF8,2.334244241499105,False,False
CHI3L2,2.330999062474412,False,False
SLC2A12,2.330319462867436,False,False
RNASEL,2.3293582271818085,False,False
ZNF2,2.328536129534103,False,False
ELF3,2.3278567615304535,False,False
SLC17A4,2.3264928477851483,False,False
XKR3,2.324626129066219,False,False
FAM151B,2.323319638909359,False,False
HLA-DQA2,2.320325688084125,False,False
IGIP,2.3179262127007525,False,False
CYP4F11,2.317577439145642,False,False
HOXD1,2.3151672643904044,False,False
C1orf53,2.31468366260776,False,False
CCL18,2.3143213443520354,False,False
IQCF2,2.313690009474683,False,False
OTX1,2.309566464891041,False,False
ZNF597,2.3095347048227297,False,False
LIN28B,2.308926193400475,False,False
ZNF385B,2.3086331713279766,False,False
CD300C,2.306039056742814,False,False
CLCN5,2.3059963393807537,False,False
PPFIBP2,2.305517027523365,False,False
C6orf170,2.303437882935046,False,False
EFCAB3,2.3010421096957576,False,False
CLRN3,2.2995192312641106,False,False
OR10H1,2.2988466183574894,False,False
ALG6,2.2977899825712647,False,False
KCNJ6,2.297317903054123,False,False
ACTA1,2.2938688522768476,False,False
CASQ2,2.2928884145699544,False,False
OR2C3,2.289373073773848,False,False
S100Z,2.2851925161712945,False,False
ERVV-1,2.2820821191704392,False,False
LGALS14,2.2809053333099403,False,False
TFAP2E,2.2771196523610673,False,False
POLR3G,2.276785619538899,False,False
ZNF812,2.272227116304641,False,False
QRFP,2.26774777286498,False,False
DGKB,2.2661958919652356,False,False
TAAR5,2.2648947731340123,False,False
BIRC3,2.2607094688329754,False,False
CHSY3,2.259814359406253,False,False
C13orf35,2.259280762302466,False,False
HCRTR2,2.257923679100724,True,False
DNAH7,2.2569762530558775,False,False
FRMPD2,2.255749164239511,False,False
AMTN,2.255005857926564,False,False
PRF1,2.2547342457100745,False,False
CCDC121,2.254575824940637,False,False
C1orf94,2.2533545899568375,False,False
HAAO,2.2517186440677963,False,False
MAGIX,2.245425354715701,False,False
GRHL3,2.2436609444268987,False,False
WNT1,2.242990619480413,False,False
BBS12,2.2418220865354246,False,False
TRIM64,2.2412140699020964,False,False
ZBTB42,2.2411430092056475,False,False
MARCH11,2.239483150857985,False,False
TRIM49L2,2.237416907042847,False,False
FILIP1,2.237009303903335,False,False
CCDC88B,2.2369337667122853,False,False
CRIP3,2.2369094126867153,False,False
TRIM49L1,2.2339525540700182,False,False
PRSS42,2.232095762127009,False,False
PCTP,2.2304489905370155,False,False
NOD1,2.2274384672070746,False,False
SPIN2A,2.226851617129288,False,False
FAM20A,2.22521856101812,False,False
EDARADD,2.22443729807816,True,False
DMRTC1B,2.2242246131171703,False,False
DMRTC1,2.2242246131171703,False,False
NSUN7,2.2228670152413708,False,False
GUCA2B,2.22175961446234,False,False
ZNF705A,2.2216224707863996,False,False
CRYBA2,2.2216160859037797,False,False
TNP2,2.2204141909674684,False,False
ABI3BP,2.2203803938426265,False,False
ADAMTS6,2.219080439461464,False,False
CDH5,2.2151358786304987,True,False
FBXW10,2.2126043682960774,False,False
C9,2.211396844697103,False,False
GPR22,2.211157974523634,True,False
HFE,2.210430934250389,False,False
PYDC1,2.206430520171714,False,False
CATSPERG,2.2061966902948846,False,False
NBEAL1,2.2056917622907677,False,False
HLA-DMB,2.2043211051455707,False,False
C3orf67,2.2042511521680646,False,False
SFTPA2,2.2025899357827137,False,False
DSG3,2.202007738826309,False,False
SLC22A10,2.200206200067843,False,False
PSTK,2.1998791358154657,False,False
ANXA9,2.198672636885754,False,False
TMEM232,2.1973477892409723,False,False
CH25H,2.195019059316185,False,False
TAS2R30,2.1949408358774605,False,False
OR11H2,2.192794444444445,False,False
TMEM207,2.191083211683101,False,False
MLH3,2.1899340983261397,False,False
PRRG2,2.1848742844276003,False,False
LCN10,2.1836308623129934,False,False
DENND1C,2.1835646465709844,False,False
EXD1,2.182961648009732,False,False
LILRB2,2.182122368436443,False,False
CARD6,2.181594642710928,False,False
IL23A,2.1804436776970673,False,False
CTRB2,2.1782613778058524,False,False
CHADL,2.1741061638067163,True,False
KCP,2.173067401246914,False,False
SAMD13,2.1700148068217704,False,False
ARPM1,2.1639036319612597,False,False
DNAH1,2.1636894620486364,False,False
CLDN20,2.1613448205074213,False,False
ZNF845,2.1596395252131804,False,False
DNAJC5G,2.1595514785182073,False,False
TBC1D2,2.157857552841819,False,False
KIAA1919,2.157091551742289,False,False
C10orf111,2.157025066966113,False,False
S1PR5,2.1569645746335877,False,False
MEF2BNB-MEF2B,2.1566363313097288,False,False
HFM1,2.1551103741914353,False,False
XKR6,2.153431999274778,False,False
NOSTRIN,2.1527913160449637,False,False
LAT2,2.1518643909885258,False,False
HELQ,2.1516876893474164,False,False
KIAA0040,2.1503494525739555,False,False
TMEM52,2.148925889859751,True,False
PLD1,2.147762674433566,False,False
CRYGS,2.142665736159362,False,False
COL4A6,2.1416060105742125,False,False
MYH14,2.137206468517154,False,False
H3F3C,2.1349858610847927,False,False
ZNF765,2.1331074475675806,False,False
OPLAH,2.131317062614778,False,False
AGAP11,2.1286813401410676,False,False
ELMO3,2.1273201436408513,False,False
BCAS1,2.1257927670748975,False,False
GPR75,2.1238480939514104,False,False
LCE3D,2.1191893719806774,False,False
TNFSF8,2.1172994326888217,False,False
ANKRD55,2.1170468049268343,False,False
SRRM5,2.1157548543121494,True,False
MFI2,2.112724745879683,False,False
CHRNA1,2.1117598530839503,False,False
ARHGAP15,2.10726450094162,False,False
OR2A42,2.104163409598672,False,False
OR2A1,2.104163409598672,False,False
ZDHHC23,2.104042362353932,False,False
GANC,2.0998843135534733,False,False
SCNN1G,2.0989730457007174,False,False
ZNF732,2.0980627604075286,False,False
ICAM3,2.0974676334350986,False,False
UPK2,2.0970827344398826,False,False
PTPDC1,2.0960524031769427,False,False
ACACB,2.0907767531085146,False,False
CDNF,2.0893008205542105,False,False
C9orf167,2.087458411411728,False,False
C8orf73,2.0864346615433207,False,False
CASQ1,2.08595661765566,True,False
LRRC30,2.07755721654911,False,False
SFTA3,2.0766194593582963,False,False
SELPLG,2.0744187019686278,False,False
SLC25A41,2.0727170275233653,False,False
KIF19,2.0723569106689594,False,False
S100A1,2.0707463575113176,True,False
TCEANC,2.069265244879578,False,False
SETD9,2.0692181118480306,False,False
IL1F10,2.0671306242762384,False,False
CHRNA9,2.0671030213706705,False,False
TAS2R5,2.0668876893474164,False,False
KCNH1,2.0586734281971206,False,False
RD3L,2.058595499526268,False,False
CGN,2.057821649647331,False,False
LIMS3,2.052255196453429,False,False
LIMS3L,2.052255196453429,False,False
AGXT,2.0503139488367204,False,False
SYNPO2L,2.0466927255500584,False,False
PCK1,2.04382171749073,False,False
PLA2G10,2.0437614725526667,False,False
ANKRD24,2.0437575984606564,False,False
FDXACB1,2.043069649436783,False,False
FAM209A,2.0423502240001876,False,False
C7orf65,2.0417899246704336,False,False
C2orf77,2.04176958042367,False,False
LOC730159,2.041626363593828,False,False
AKR1E2,2.03871885929513,False,False
KIR2DS4,2.0371029558666978,False,False
C3orf25,2.0352734773250982,False,False
PNMT,2.0350940496660463,True,False
RHOD,2.0342453269934846,False,False
KIAA0226L,2.03158471418044,False,False
PRKCG,2.030032730930741,True,False
ZSCAN20,2.027638127990081,False,False
NPAS1,2.0270141166906455,True,False
UNC45B,2.024406103566457,False,False
CORO6,2.0227927179469183,False,False
CYP2F1,2.019105740370332,False,False
PPP1R3D,2.0176097250002925,False,False
CCL11,2.0169762080218967,False,False
IL36B,2.016367404756056,False,False
CYLC2,2.0153196102513706,False,False
GJB2,2.0132301979155702,False,False
SERPINA7,2.011232787661859,False,False
OR4C46,2.0066369682188756,False,False
LAMA3,2.006323028739867,False,False
SERPINB12,2.004325255290032,False,False
CALCB,2.004220338983051,False,False
ZNF169,2.0027246546420097,False,False
RBP5,2.002475718496684,False,False
GBA3,2.001153600378985,False,False
ITGA9,2.000366333298242,False,False
OR8H1,1.9937509661835766,False,False
C5AR1,1.9931491923126412,False,False
C9orf139,1.9930541951784397,False,False
OR8G2,1.9925416991262246,False,False
KLF1,1.9924624726579405,False,False
C19orf38,1.9908229971575955,False,False
CD163,1.9905845574387948,False,False
C10orf95,1.9900109958943044,True,False
NRL,1.9890885824238809,False,False
VMAC,1.9870216332713384,False,False
MPP4,1.9838270864769392,False,False
TUBA3D,1.9830093442584598,False,False
HVCN1,1.9811596127077704,False,False
AZGP1,1.979314458831923,False,False
PHLDB3,1.9788423793147818,False,False
TRDN,1.9771461393596979,False,False
C15orf62,1.9738069510240843,False,False
CD180,1.9723018873331715,False,False
SLC36A3,1.972294483044999,False,False
OR7A17,1.972183411704154,False,False
GNRH1,1.9700008591547649,False,False
MTHFD2L,1.9692183645062054,False,False
WISP3,1.9675794253196248,False,False
RGNEF,1.9665622796551683,False,False
OR8U1,1.9660891304347845,False,False
MATN1,1.9649466166029166,False,False
OR8B12,1.9608939145641087,False,False
ANKRD53,1.9600506766794163,False,False
HHEX,1.9597920722649165,False,False
STOML3,1.9592735194347946,False,False
KRTAP9-2,1.9586440677966104,False,False
NLRC5,1.958338229755179,False,False
DAZL,1.958038004000421,False,False
ANKRD33B,1.9563222210525084,False,False
XYLB,1.9552236966464307,False,False
C2CD4D,1.9529763232387034,False,False
VSX1,1.9509989221087602,False,False
MSANTD1,1.9504426460095214,False,False
GPR45,1.9473499368354563,False,False
IL9R,1.9459462867436335,False,False
HIST1H4L,1.9449396620696893,False,False
OR8B8,1.9417013399071263,False,False
VAX2,1.939848274672188,False,False
TMEM71,1.9383650957410723,False,False
ADAMTS17,1.9371079932390547,False,False
FAM71F2,1.9370704822729878,False,False
RGPD6,1.931935603162906,False,False
OR2M5,1.9290521739130415,False,False
OR6C68,1.9283678890175573,False,False
KCNH3,1.9279338836836628,True,False
OR6C65,1.927687198067634,False,False
MB21D1,1.9270235445836403,False,False
LOC100130357,1.9247399422161398,False,False
OR2K2,1.922531716788902,False,False
ADH1C,1.9213114111426934,False,False
TMEM155,1.920934957480904,True,False
PCDH11Y,1.9194472149115114,False,False
OR6V1,1.9178982869541816,False,False
TMPRSS11BNL,1.9174537530266356,False,False
OR4E2,1.914386761764394,False,False
OR5D18,1.9140640096618342,False,False
OR1J2,1.9140640096618342,False,False
ZNF461,1.9137187312114725,False,False
NPHS1,1.9128781766501737,False,False
OR56A1,1.9119587564772913,False,False
TACR3,1.911414095635798,False,False
SNTG1,1.9075828590143988,False,False
SPRR1A,1.9072705314009666,False,False
SOWAHA,1.9053845837573544,False,False
OR8D4,1.904280624276238,False,False
GPR112,1.9013387333169578,False,False
VWC2L,1.900695846346399,False,False
LRRC29,1.9006433495923547,False,False
ATP2C2,1.8975638540899042,True,False
SLC13A3,1.8974551736440097,False,False
C17orf78,1.8959548215601645,False,False
ELL3,1.8921062667415283,False,False
QRFPR,1.89175432092267,False,False
IL8,1.8873275344773135,False,False
OR5J2,1.8869625603864713,False,False
UCP3,1.885228435741774,False,False
HRH2,1.8843227971365406,False,False
TAGAP,1.8833312869190915,False,False
KAZALD1,1.88173481185154,False,False
PTGS1,1.8806606215858976,False,False
ARMC4,1.8791393088161323,False,False
OR5AP2,1.8777950363196112,False,False
TMC5,1.875546118304851,False,False
SAMD9L,1.8749334035161598,False,False
C3orf32,1.870959123182557,False,False
PLA2G4A,1.8661610695862723,False,False
OR2F2,1.865995073165597,False,False
OR2G2,1.86571009170556,False,False
PRX,1.864141154624463,False,False
SMPDL3A,1.8635951603092722,False,False
C4orf26,1.861874501994362,False,False
HTR5A,1.860002487396334,False,False
MBD3L3,1.8561816922249124,False,False
FAM75A1,1.8546601379092518,False,False
RBAK-LOC389458,1.8543447848311518,False,False
OR13C4,1.8538564650080118,False,False
PTER,1.8507610251371491,True,False
CCDC68,1.8471605549122116,False,False
TMEM139,1.8466700383666117,False,False
IL12A,1.8461507082616881,False,False
OR7C2,1.8428887227895334,False,False
CNGA1,1.842763928951586,False,False
KLRK1,1.8423393860172417,False,False
CTSF,1.839747500906528,True,False
DPPA5,1.8354317086009049,False,False
KBTBD10,1.8315901861014612,False,False
FAM83B,1.8285207758711437,False,False
ARSG,1.8278240194874316,False,False
RHCG,1.8270941391491502,False,False
WTH3DI,1.823603621433835,False,False
KIF9,1.821966759658911,False,False
TEX34,1.82136437519739,False,False
RAPGEF3,1.8193135306640464,False,False
ZFAND4,1.8191213654068847,False,False
VHLL,1.8173544612883228,False,False
WIF1,1.8161363909651307,True,False
CCR9,1.8154309506263813,False,False
TRIM71,1.81473160449638,False,False
MASP2,1.8132931776444303,False,False
MYO3B,1.8129731720298048,False,False
LOC554223,1.8126872980781599,False,False
TNFRSF11A,1.8113732930951796,False,False
DCDC2B,1.8098433940414778,False,False
ALX4,1.8090359663590319,False,False
CIB3,1.8088751658069266,False,False
PLA2R1,1.8078449620427883,False,False
PMCH,1.8071019873436969,False,False
ACCSL,1.806809295130484,False,False
APOL3,1.8053770461218144,False,False
OR56A4,1.8043110883016944,False,False
RNF39,1.804076279374437,False,False
DNAI1,1.8039655870208562,False,False
TRPM6,1.8021125592167595,False,False
TNNI1,1.8011676597536586,False,False
STARD5,1.8004257951129363,False,False
ARHGAP28,1.7990971008644185,False,False
IQCA1,1.7989341030049952,False,False
CTNNA3,1.7985333590670358,False,False
ECHDC2,1.7963551742288664,False,False
CHRM2,1.7925462095425249,False,False
PPP1R3G,1.7910375366997695,False,False
LCN12,1.7889172176018537,False,False
C3orf80,1.7875228392462366,False,False
NLRP9,1.7846628955094685,False,False
SBSN,1.783820805113987,False,False
TREML1,1.7798191365172953,False,False
TAS2R4,1.7787150647436574,False,False
APOBEC3H,1.7782878881987578,False,False
VCX2,1.7763556491326582,False,False
C17orf109,1.7752036313764021,False,False
MAK,1.7700348931466467,False,False
ZNF396,1.7697169017791343,False,False
DOCK2,1.7688263986852413,False,False
TNFSF11,1.7676703892807442,False,False
C7orf31,1.7665915833245602,False,False
FAM135B,1.7663243826835575,False,False
ADAM8,1.76474858406148,False,False
NPL,1.7646263635938282,False,False
CCDC154,1.762994130376297,False,False
ADHFE1,1.762669638324502,False,False
ANGPTL1,1.756845004152484,False,False
KIF25,1.756368232913406,False,False
KCNA5,1.755028604180557,False,False
PEAR1,1.7520573159747812,False,False
ZNF165,1.7513140804295189,False,False
CD38,1.7507120989343912,False,False
GPR146,1.7498315079949938,False,False
TPSG1,1.7481658116059002,False,False
PYGM,1.7479275321378858,False,False
C17orf67,1.7475688177702915,False,False
LOC147646,1.746127318665124,False,False
NRN1L,1.7459021581219076,False,False
EPHA6,1.7453593740861613,False,False
LOC154872,1.7445668134657453,False,False
SEC16B,1.7445140868629445,False,False
KBTBD8,1.7415914774654642,False,False
TRIM34,1.7412725807394929,False,False
ST20-MTHFS,1.7405247757073843,False,False
C3orf52,1.7393274713127698,False,False
KLK10,1.7367150185399634,False,False
BMPER,1.7351749657858724,False,False
MT1B,1.7336076739071928,False,False
OTOF,1.7284129797288605,False,False
TLR6,1.7281041191470443,False,False
OR10A4,1.7272704191084438,False,False
HPGD,1.7271659923266778,False,False
ANXA3,1.7269799821033793,False,False
NCF4,1.7266409265302785,False,False
ACR,1.7235719789217578,False,False
OR1F1,1.723186256448047,False,False
OOEP,1.7211552637119683,False,False
LILRA5,1.7211150553859473,False,False
CACNA1I,1.719593139043876,True,False
RFPL3,1.7176195441625433,False,False
HIST1H2BI,1.7169289866769601,False,False
SERTM1,1.716588950883719,False,False
PTK6,1.7158069744183597,False,False
SSX2,1.7151092933759116,False,False
C2orf62,1.7147787252459321,False,False
OR6S1,1.7139695576142526,False,False
MET,1.7139319138856726,False,False
SSX2B,1.713826239604171,False,False
LACE1,1.7113232369489184,False,False
GPR149,1.7094623112374399,False,False
NUDT13,1.7086045297165786,False,False
VN1R1,1.708424849399352,False,False
ATP6V1G3,1.7039107601969796,False,False
OR2AG1,1.7035550876700467,False,False
KLHL38,1.7019695383139732,False,False
PHF7,1.7016066650290675,False,False
BEST4,1.701475965891147,False,False
NARR,1.7003682802868143,False,False
